punk_id,eth_pc_change,txn_num
0.0,14.625,3
1.0,0.935483870967742,3
14.0,0.3513513513513513,3
53.0,4.908636363636364,3
116.0,1.0,2
118.0,0.0098765432098764,2
138.0,0.3807142857142858,5
139.0,0.9112850619699936,4
141.0,0.1621065019123271,2
143.0,0.0909090909090908,3
150.0,0.085859375,2
160.0,0.3249999999999999,3
161.0,0.1619480519480518,3
169.0,0.2444444444444444,4
173.0,0.9980000000000002,2
197.0,0.015625,4
211.0,3.8744186046511615,2
229.0,0.04125,2
234.0,1.7611044417767108,2
239.0,0.0936073059360731,2
240.0,0.1282051282051282,6
252.0,0.6666666666666667,3
257.0,0.057293899128447,6
258.0,0.41725719049604,3
260.0,1.9166666666666663,5
273.0,9.0,5
285.0,0.0666888962987661,2
286.0,0.1102220444088817,2
287.0,0.0227272727272727,4
291.0,0.3809523809523809,2
294.0,0.92,4
308.0,2.075313807531381,2
312.0,0.9047619047619048,2
318.0,0.0377358490566037,2
322.0,0.3333333333333332,2
328.0,0.2380952380952381,3
329.0,0.0849673202614378,3
335.0,1.6666666666666663,3
339.0,0.5419354838709678,5
341.0,4.002000800320128,2
342.0,0.2317764804003335,3
349.0,0.1117749084602042,2
352.0,0.0447928331466964,2
353.0,5.253908692933083,4
355.0,0.25,2
365.0,1.217342968315731,3
368.0,1.1875,5
376.0,0.0674759014637629,3
381.0,0.6006402561024411,3
384.0,1.0083333333333333,2
399.0,0.0445454545454546,2
402.0,0.0494999999999998,2
406.0,0.3695652173913044,5
407.0,0.0465116279069768,2
422.0,2.2866533295227205,2
423.0,2.208955223880597,2
426.0,8.975,2
430.0,0.9121734296831574,2
435.0,1.2779043280182232,2
445.0,1.0422535211267605,3
446.0,1.2718181818181815,2
447.0,0.4634146341463414,4
457.0,0.3388392857142857,3
470.0,0.0608938547486033,2
473.0,0.3039130434782608,2
483.0,2.997057381069152,7
486.0,0.0256410256410255,4
488.0,0.0904361744697879,2
490.0,0.8841911764705883,2
494.0,0.4666666666666665,5
497.0,0.1558572146807439,4
503.0,1.82089552238806,2
505.0,1.0198019801980198,2
506.0,0.2414897877452944,4
509.0,0.0952380952380953,3
510.0,13.366666666666667,2
512.0,2.4780434782608696,4
522.0,0.0609275538041831,3
534.0,0.1407608695652173,4
538.0,0.0421008753647353,2
548.0,0.0447999999999999,7
550.0,0.3156140350877192,2
551.0,0.0391666666666667,3
561.0,0.3333333333333332,3
563.0,1.7142857142857144,2
570.0,0.3263265306122447,2
573.0,12.756190476190476,3
586.0,0.3177512355848435,6
588.0,0.6666666666666667,2
591.0,0.0619047619047619,2
593.0,0.5555555555555556,2
608.0,3.4444444444444446,4
610.0,6.617728531855956,4
613.0,0.2805965310423084,4
616.0,0.941747572815534,6
618.0,0.0428954423592493,6
622.0,1.718204488778055,4
627.0,51.0,4
632.0,0.4492753623188406,2
636.0,0.2725454545454544,5
638.0,0.3846153846153846,4
639.0,8.548387096774194,4
642.0,0.2444444444444444,6
643.0,0.868629671574179,4
648.0,0.7781729273171816,3
650.0,0.3042608695652173,2
660.0,0.2578616352201257,4
661.0,4.523809523809524,4
669.0,0.0997772828507796,3
678.0,0.1123076923076924,2
682.0,0.004606365159129,4
686.0,0.3501350135013501,3
690.0,0.4461866341908966,2
695.0,0.0186666666666668,2
698.0,1.0001818347122469,3
700.0,0.0351275544276745,2
703.0,4.352676338169085,2
709.0,0.27,6
715.0,0.0872727272727271,2
716.0,0.3264285714285715,2
717.0,0.0707070707070707,4
718.0,0.0907792207792206,2
729.0,0.0869565217391303,3
730.0,0.1136363636363635,2
735.0,1.7052104208416838,2
743.0,0.3473333333333335,4
749.0,0.5005001667222408,2
750.0,1.574031890660592,5
751.0,6.671232876712328,4
769.0,0.109789932619897,7
773.0,0.2952380952380953,5
774.0,0.0909090909090908,2
777.0,11.659999999999998,2
782.0,0.9996,4
784.0,0.6668518724302701,3
794.0,0.1475409836065573,3
797.0,0.0454545454545454,5
800.0,0.1227313420688531,2
803.0,0.2004008016032064,4
807.0,0.4333333333333333,3
812.0,2.333333333333333,2
814.0,0.0683898761443186,3
817.0,0.8907563025210083,3
819.0,0.1666666666666667,2
824.0,4.405405405405405,3
825.0,0.2184375,3
827.0,0.6000000000000001,3
838.0,4.88235294117647,2
845.0,1.2064705882352942,2
852.0,0.3629629629629629,5
853.0,0.1071428571428572,2
855.0,0.3355614973262033,4
857.0,0.0952380952380953,2
861.0,44.333333333333336,5
862.0,0.2913284132841327,2
875.0,1.6,2
877.0,1.7058823529411766,3
880.0,0.675,3
886.0,0.1194348173820316,5
891.0,0.8180909090909092,3
898.0,0.066,3
900.0,0.0346060675971853,2
906.0,0.0493523528447286,4
907.0,0.7253626813406706,5
913.0,0.0994999999999999,2
914.0,0.2058823529411764,2
915.0,1.8634361233480177,2
916.0,0.8103448275862069,3
920.0,0.0892307692307692,5
923.0,0.2304347826086956,4
924.0,0.9977037037037038,3
931.0,4.88235294117647,2
939.0,0.6000000000000001,2
948.0,1.0,2
952.0,0.1614999999999999,4
965.0,0.5714285714285714,2
973.0,0.0554444444444444,2
981.0,0.4851421188630489,3
991.0,1.6322716504343249,3
992.0,44.0,2
993.0,3.9,2
998.0,1.258064516129032,5
1000.0,2.34075723830735,4
1001.0,7.9743589743589745,4
1005.0,0.3999999999999999,2
1006.0,0.0102000784621421,3
1007.0,1.5892857142857144,2
1009.0,0.917808219178082,3
1010.0,1.7777777777777777,2
1011.0,4.192872117400419,6
1013.0,1.146355517142034,3
1027.0,18.332666666666668,3
1029.0,0.1060606060606059,4
1030.0,0.0443864229765011,6
1036.0,5.666666666666667,2
1041.0,0.1790393013100437,2
1043.0,0.2233707865168539,2
1044.0,2.5063291139240502,2
1045.0,0.0838028169014084,3
1052.0,0.0999999999999998,2
1054.0,0.0404347826086957,4
1060.0,1.8285714285714287,2
1071.0,0.0615624999999999,3
1072.0,2.782079164854285,7
1075.0,0.0663554518172724,4
1084.0,6.666666666666667,3
1091.0,0.0736842105263158,3
1092.0,0.0227272727272727,8
1094.0,2.92156862745098,3
1095.0,0.4522218995062446,3
1096.0,0.625,2
1100.0,0.2570548999486917,4
1102.0,2.6666666666666665,7
1110.0,0.1983345181273483,3
1116.0,1.1428571428571428,3
1118.0,1.262295081967213,4
1119.0,0.3334666666666668,3
1123.0,0.1333333333333333,3
1127.0,0.001001001001001,6
1129.0,0.018875047187618,2
1139.0,0.0181969949916527,7
1142.0,3.2608373471656176,2
1155.0,0.6265264586160109,5
1160.0,40.8,2
1161.0,0.1251497005988024,5
1162.0,1.5529787234042551,2
1170.0,0.6363636363636362,2
1173.0,0.0898395721925133,2
1175.0,0.2660731948565777,2
1180.0,0.4776119402985075,4
1183.0,4.976331360946746,2
1190.0,11.5,3
1196.0,1.0,2
1205.0,0.3658536585365854,3
1209.0,2.3987915407854983,4
1210.0,0.3333333333333332,2
1211.0,0.6666666666666665,2
1212.0,0.293588301462317,4
1215.0,0.5320158102766797,4
1216.0,2.0,2
1225.0,39.0,2
1234.0,0.1,2
1238.0,4.617977528089887,2
1240.0,0.4375,2
1241.0,17.166666666666668,4
1243.0,0.4167361226871144,3
1244.0,0.95,5
1251.0,3.3030303030303028,4
1253.0,1.367696099753516,2
1254.0,0.0438413361169103,7
1256.0,0.3333333333333335,2
1257.0,0.2666666666666668,2
1267.0,0.2985,3
1269.0,0.9252336448598132,5
1271.0,1.2988505747126435,2
1275.0,10.998333333333331,2
1279.0,0.2974000000000001,2
1280.0,0.1041666666666667,2
1287.0,1.4109677419354836,3
1289.0,0.371275389215383,2
1299.0,0.0417536534446765,5
1302.0,2.4,3
1308.0,0.9230769230769232,2
1315.0,0.3510810810810811,4
1316.0,0.0292079207920792,7
1319.0,0.1292372881355932,2
1320.0,0.3006503251625814,2
1321.0,0.0778859527121,3
1324.0,0.1168548387096775,7
1325.0,0.2758974358974357,3
1326.0,4.052631578947368,2
1328.0,1.0,2
1330.0,5.666666666666666,4
1334.0,0.4583333333333332,2
1335.0,0.3355704697986577,3
1338.0,21.0,4
1345.0,0.0437499999999999,2
1349.0,3.085470085470085,4
1350.0,1.2489999999999997,2
1351.0,35.3,2
1360.0,0.1481481481481481,4
1362.0,0.1825000000000001,13
1369.0,0.8656661108022976,11
1378.0,0.028142589118199,3
1379.0,7.013355592654424,3
1385.0,0.0285714285714284,6
1386.0,0.0869565217391303,7
1388.0,0.900826446280992,2
1389.0,0.3484126984126983,2
1392.0,5.547521600727603,5
1394.0,0.1739130434782609,5
1396.0,1.4024024024024024,2
1397.0,0.6666666666666667,5
1401.0,4.897435897435898,6
1402.0,0.0173913043478259,2
1407.0,0.1999999999999999,2
1416.0,12.249999999999998,4
1417.0,0.3518562874251496,4
1420.0,0.5147184909974278,3
1426.0,2.9644970414201186,3
1435.0,0.3091666666666668,2
1436.0,0.1428571428571428,8
1439.0,0.0098273328434974,4
1440.0,1.931034482758621,5
1443.0,25.0,2
1446.0,0.0778975441715745,6
1447.0,19.48192771084337,3
1448.0,0.2199999999999999,2
1451.0,0.0588235294117647,4
1454.0,0.0717391304347827,7
1456.0,0.5208333333333333,5
1458.0,6.537688442211056,4
1462.0,0.1148275862068965,4
1467.0,0.0005717552887365,6
1469.0,0.0684491978609627,6
1474.0,0.4059375,3
1475.0,2.6198738170347005,5
1476.0,0.1200000000000001,5
1479.0,1.0,2
1480.0,0.04609375,4
1482.0,0.1203007518796992,9
1490.0,5.0,2
1495.0,0.3081954597922278,2
1502.0,0.3681135225375627,4
1504.0,0.908763505402161,2
1509.0,0.0461538461538462,2
1510.0,0.349,2
1513.0,0.1625581395348838,4
1514.0,1.25,2
1516.0,0.2670890296765589,3
1517.0,1.0,2
1519.0,0.6181818181818182,3
1521.0,2.6681818181818184,2
1522.0,1.0144927536231885,4
1523.0,0.0588235294117647,2
1524.0,0.1,3
1527.0,0.26,2
1532.0,0.2097447021525111,4
1535.0,0.0434971726837756,3
1537.0,3.4444444444444446,4
1546.0,2.363157894736842,4
1548.0,18.696,2
1555.0,0.5360745001718308,2
1558.0,1.272727272727273,4
1561.0,2.6929099608525453,5
1564.0,0.0264150943396226,4
1565.0,0.5208333333333333,5
1566.0,1.0,2
1575.0,0.0687692307692307,4
1580.0,0.1316176470588235,3
1581.0,1.0,2
1585.0,0.0421008753647353,7
1586.0,0.0837849103793249,6
1587.0,0.25,2
1588.0,4.555555555555555,4
1589.0,0.6107382550335569,4
1590.0,19.0,2
1592.0,0.144736842105263,5
1594.0,9.825,2
1610.0,3.833333333333333,2
1611.0,0.8723404255319149,2
1614.0,0.091703056768559,2
1617.0,0.0555555555555555,2
1622.0,0.1627906976744186,2
1623.0,0.1499999999999999,6
1626.0,0.1456553448635131,3
1630.0,35.0,2
1631.0,0.2727272727272727,3
1633.0,0.4749262536873158,3
1636.0,8.5,3
1638.0,0.6399999999999999,2
1639.0,0.3176823176823178,2
1640.0,0.5722460658082975,6
1642.0,6.163636363636363,2
1648.0,0.295774647887324,7
1649.0,0.25,3
1650.0,33.831460674157306,3
1651.0,0.6025641025641026,2
1665.0,0.2734864300626305,2
1667.0,2.6297520661157026,3
1673.0,0.1520000000000001,2
1676.0,0.2708333333333332,5
1677.0,0.0290899729694942,6
1683.0,0.0909090909090908,7
1684.0,25.845637583892614,2
1689.0,1.2636363636363637,3
1691.0,6.407407407407407,4
1693.0,1.1100917431192658,8
1696.0,0.5316483516483517,2
1702.0,0.149,5
1703.0,0.1025641025641026,3
1710.0,0.4244680851063831,4
1711.0,0.1411944117452044,5
1716.0,1.710250569476082,4
1722.0,0.0888888888888888,4
1728.0,0.4179104477611941,3
1735.0,0.0441592920353981,5
1737.0,0.04,11
1743.0,1.462311557788945,2
1744.0,1.9158333333333333,2
1745.0,0.2222222222222223,3
1749.0,2.5294117647058822,4
1750.0,3.1042105263157893,2
1752.0,0.1946194619461947,3
1753.0,0.375,3
1757.0,2.3846153846153846,2
1760.0,2.725,2
1764.0,0.1316176470588235,4
1765.0,0.2650779641070901,2
1766.0,0.3546686062369306,2
1767.0,0.0253396988615497,5
1769.0,2.15,3
1770.0,0.1326666666666667,4
1771.0,0.8850666666666667,4
1773.0,4.502325581395349,5
1776.0,0.0452961672473868,4
1777.0,1.3793103448275863,2
1778.0,0.2493749999999999,4
1780.0,32.333333333333336,3
1781.0,0.0197775030902347,12
1784.0,1.85,3
1786.0,3.0,2
1791.0,0.0733496332518337,9
1793.0,0.2272727272727273,6
1794.0,0.0547945205479452,4
1796.0,0.2279069767441859,6
1797.0,5.578947368421053,5
1798.0,1.6470588235294117,4
1802.0,1.203220338983051,5
1803.0,0.0129870129870128,4
1804.0,0.1195652173913044,3
1813.0,0.1758823529411763,2
1814.0,0.5384615384615385,5
1817.0,0.0810810810810811,2
1824.0,0.56,3
1825.0,0.1848341232227488,5
1828.0,0.4968364968364969,3
1829.0,0.0768854064642505,4
1830.0,0.0612280701754386,5
1831.0,1.3611111111111112,2
1833.0,6.8,3
1834.0,0.0133333333333334,3
1836.0,0.1733333333333333,7
1839.0,4.538461538461538,2
1841.0,2.0,4
1842.0,0.7894736842105263,3
1846.0,0.25,2
1848.0,0.0271186440677964,3
1851.0,0.1200000000000001,2
1852.0,1.1008403361344534,5
1853.0,0.1577424023154849,4
1860.0,1.3600000000000003,3
1862.0,0.25,2
1870.0,2.3076923076923075,7
1872.0,0.5335889314885813,4
1875.0,0.6666666666666667,2
1878.0,2.142857142857143,2
1880.0,0.5064102564102564,4
1881.0,4.323529411764706,2
1884.0,0.0799199999999999,6
1889.0,0.433,3
1890.0,0.1834319526627219,6
1891.0,0.999333346662222,6
1901.0,1.45679012345679,2
1902.0,0.2416623909697282,3
1904.0,6.027027027027026,5
1905.0,0.6223067173637515,3
1908.0,0.6201117318435756,5
1932.0,1.9388235294117648,3
1934.0,13.375,2
1936.0,0.042535446205171,4
1937.0,0.0003847633705271,3
1941.0,0.1013767209011262,6
1942.0,0.0342528735632183,5
1943.0,0.0080165289256197,2
1944.0,0.5432098765432098,3
1946.0,4.641025641025641,3
1951.0,7.181818181818182,2
1961.0,0.0097087378640776,4
1963.0,55.09756097560976,2
1966.0,0.8909090909090909,9
1967.0,0.5555555555555556,4
1970.0,5.0,5
1979.0,1.0833333333333337,2
1987.0,3.761904761904762,2
1991.0,0.2786286356610932,6
2006.0,0.0014836795252224,5
2008.0,0.1899999999999999,3
2011.0,0.1200000000000001,2
2013.0,0.3541666666666667,2
2015.0,1.1777777777777776,4
2016.0,0.1838157894736842,3
2017.0,0.3557894736842106,2
2023.0,0.0549999999999999,5
2028.0,0.1644736842105263,3
2031.0,4.067567567567568,4
2036.0,0.1052941176470587,8
2037.0,0.9438202247191012,3
2039.0,0.4695222405271828,8
2041.0,0.3098356751607525,2
2042.0,1.875,2
2043.0,3.216867469879518,9
2044.0,1.3749999999999996,2
2047.0,0.2353197042192258,2
2050.0,0.0502283105022831,4
2054.0,4.36036036036036,4
2058.0,0.0468241618333569,3
2061.0,0.1088889292921948,5
2067.0,0.1391191806491789,9
2068.0,5.452042580645161,2
2069.0,24.789473684210527,2
2079.0,0.0969999999999999,4
2086.0,2.365853658536585,3
2088.0,0.0101061141990903,5
2094.0,7.076923076923077,4
2097.0,2.359375,3
2099.0,0.0333333333333334,6
2102.0,0.0388627187079408,6
2106.0,2.833333333333333,3
2108.0,3.45,3
2110.0,2.7,2
2111.0,1.380952380952381,4
2112.0,0.7241379310344827,2
2113.0,28.125000000000004,5
2125.0,0.1677272727272727,4
2126.0,0.0369135802469136,6
2127.0,0.4285714285714286,5
2128.0,0.2571428571428571,7
2129.0,1.613636363636363,3
2135.0,8.16955017301038,6
2136.0,11.61081081081081,4
2139.0,2.1832651205093225,3
2140.0,1.1333333333333333,3
2141.0,39.25,2
2142.0,0.3888888888888888,3
2149.0,52.0,2
2150.0,0.0392609699769053,5
2151.0,0.7878787878787876,3
2153.0,0.6477272727272725,3
2154.0,0.6666666666666667,3
2156.0,0.1539645881447267,5
2158.0,2.333333333333333,4
2160.0,0.3629870129870129,4
2161.0,4.0,2
2163.0,0.0746606334841628,2
2168.0,0.5326666666666666,5
2172.0,10.428571428571429,3
2173.0,0.4497041420118344,3
2175.0,1.4285714285714284,3
2182.0,2.1818181818181817,3
2184.0,1.7254545454545456,3
2188.0,8.195402298850574,3
2190.0,0.3333333333333332,2
2191.0,0.53125,2
2193.0,0.116032928263426,2
2194.0,0.0826446280991737,4
2196.0,1.1818181818181817,2
2200.0,0.0810810810810811,3
2202.0,9.0,2
2205.0,0.432748538011696,3
2209.0,1.6615384615384614,5
2210.0,2.2789425706472195,4
2212.0,4.555555555555555,5
2213.0,0.2219999999999999,3
2220.0,0.1657926583299718,4
2221.0,0.3501350135013501,5
2223.0,0.2025316455696202,8
2227.0,1.985074626865672,4
2228.0,19.0,3
2231.0,0.9909090909090909,2
2235.0,0.1707317073170731,4
2236.0,0.2155716264040623,4
2237.0,1.0270270270270272,2
2238.0,0.3846153846153846,10
2241.0,3.018367346938775,3
2245.0,0.28,3
2248.0,0.6713983050847456,5
2249.0,7.886810102899906,4
2250.0,0.0133333333333334,2
2253.0,0.05,4
2257.0,0.089430894308943,6
2259.0,7.291666666666666,2
2261.0,0.375,3
2263.0,0.328125,5
2268.0,0.4001400140014002,2
2275.0,0.0198019801980198,2
2276.0,0.9565217391304348,2
2281.0,0.3571428571428572,4
2286.0,11.970297029702971,5
2289.0,12.333333333333334,2
2290.0,0.249004210765904,4
2291.0,3.791946308724832,3
2292.0,24.503355704697988,3
2294.0,0.8333333333333333,2
2297.0,1.2801302931596092,4
2306.0,2.688,2
2308.0,2.4871794871794872,6
2309.0,0.5,2
2310.0,1.389937106918239,7
2311.0,2.536949347108624,2
2313.0,0.8999999999999999,4
2314.0,0.4243589743589742,4
2315.0,4.204724409448819,3
2317.0,0.0232432432432432,6
2320.0,0.1225,4
2321.0,0.2166666666666665,5
2325.0,2.463157894736842,2
2326.0,14.625,4
2327.0,0.1934011934011934,6
2328.0,0.158235294117647,4
2329.0,2.2142857142857144,6
2333.0,0.2881355932203389,3
2336.0,0.4813999999999998,3
2339.0,13.634146341463415,2
2340.0,32.064516129032256,2
2342.0,0.2205882352941177,4
2343.0,0.1670556852284095,4
2347.0,0.0926666666666666,8
2348.0,0.0188797986154813,5
2350.0,0.4995833333333335,3
2353.0,0.1999999999999999,3
2354.0,0.0853154084798344,11
2358.0,0.1999999999999999,3
2363.0,0.1842167590355738,2
2366.0,0.1067158540379571,4
2367.0,0.431980906921241,4
2374.0,0.5433333333333332,4
2376.0,0.1634328358208956,5
2377.0,7.013355592654424,5
2378.0,0.119047619047619,4
2379.0,0.4991071428571429,7
2381.0,0.1864406779661016,3
2382.0,0.2772277227722772,6
2386.0,1.5666666666666669,3
2388.0,35.66666666666667,2
2389.0,0.509433962264151,4
2390.0,0.0476190476190476,8
2392.0,1.1226415094339623,4
2394.0,0.5830245874031659,3
2396.0,0.951219512195122,2
2398.0,15.363636363636363,4
2402.0,5.444444444444445,2
2404.0,2.152272727272727,4
2405.0,0.1666666666666667,7
2406.0,2.4442222222222223,5
2407.0,5.565656565656566,3
2408.0,0.4141414141414141,5
2409.0,0.1789924973204717,2
2417.0,0.3743750000000001,4
2420.0,1.5,2
2421.0,0.8850415512465373,4
2423.0,23.5,2
2426.0,1.2000000000000002,4
2429.0,0.0923809523809524,3
2430.0,0.8999999999999999,5
2435.0,0.5262023855328972,3
2438.0,0.036697247706422,3
2440.0,0.1302643573381949,9
2441.0,0.5733333333333333,2
2443.0,0.3519999999999998,3
2445.0,0.8963337547408343,2
2447.0,0.1183431952662721,3
2450.0,3.8144444444444447,8
2452.0,0.8571428571428572,5
2457.0,0.0659259259259259,7
2458.0,0.0375,8
2464.0,0.5557284142682521,3
2466.0,1.4,2
2469.0,0.1630434782608696,7
2471.0,7.74375,4
2473.0,0.2714912280701753,3
2476.0,0.6171428571428572,6
2478.0,6.142857142857143,2
2480.0,1.7360526315789473,5
2481.0,0.6764557811713374,8
2482.0,0.2474999999999998,2
2483.0,6.286440677966102,5
2484.0,1.7428571428571429,4
2486.0,55.7027027027027,4
2488.0,2.84375,4
2498.0,0.0702472830366987,3
2499.0,3.352941176470588,2
2501.0,1.6435555555555554,7
2502.0,1.34375,6
2504.0,32.333333333333336,2
2505.0,0.5011764705882353,2
2522.0,0.030252100840336,6
2523.0,0.6949152542372881,3
2529.0,0.7365269461077846,3
2531.0,0.0708333333333333,2
2535.0,0.5,3
2537.0,0.0035087719298245,2
2539.0,9.73691275167785,3
2540.0,18.23076923076923,2
2541.0,0.6002400960384155,2
2542.0,0.1238271986802763,8
2544.0,0.4028056112224447,3
2546.0,0.3892335401240745,3
2548.0,0.1999999999999999,2
2550.0,4.0,5
2553.0,0.4378823529411764,3
2556.0,0.3953488372093023,3
2557.0,3.0,5
2558.0,4.827505827505828,3
2570.0,0.3969705630180051,4
2572.0,2.986636971046771,6
2575.0,4.294117647058823,2
2577.0,4.393649412788169,5
2579.0,2.6697247706422016,2
2580.0,2.2857142857142856,3
2581.0,0.3333333333333332,7
2582.0,23.95,2
2584.0,0.051021897810219,4
2586.0,0.2118644067796611,4
2587.0,56.85416666666667,2
2588.0,0.0192307692307691,2
2589.0,3.0,4
2591.0,2.9986666666666664,2
2592.0,0.7073170731707317,3
2593.0,2.522727272727273,2
2595.0,0.0109519797809605,4
2598.0,0.7,2
2599.0,5.891084337349398,2
2603.0,0.510204081632653,3
2607.0,2.725,2
2609.0,1.7777777777777777,4
2612.0,0.0827586206896551,2
2616.0,0.826086956521739,4
2619.0,0.8462958689129931,5
2621.0,1.0256410256410255,2
2624.0,40.02564102564102,4
2626.0,0.0139108569574561,2
2631.0,0.0052631578947368,4
2632.0,0.75,4
2633.0,6.150993377483444,3
2634.0,0.1280991735537189,6
2635.0,0.1724290780141841,3
