punk_id,eth_diff
0.0,24.02
1.0,59.58
14.0,1.6
53.0,109.99000000000001
89.0,18.49
116.0,1.2
118.0,0.1999999999999993
124.0,2.0
138.0,43.99
139.0,62.91000000000001
141.0,5.509999999999998
143.0,173.5
150.0,10.990000000000009
160.0,23.0
161.0,67.25999999999999
169.0,55.0
173.0,49.900000000000006
197.0,-5.0
203.0,44.95
211.0,83.3
229.0,4.950000000000003
234.0,44.010000000000005
239.0,2.0500000000000007
240.0,42.0
252.0,45.0
257.0,49.5
258.0,15.0
259.0,124.5
260.0,115.0
273.0,263.0
280.0,-0.95
283.0,-27.279999999999998
285.0,2.0
286.0,5.509999999999998
287.0,-2.4899999999999984
291.0,8.0
294.0,10.0
300.0,4.260000000000005
308.0,49.6
312.0,70.3
318.0,1.0
322.0,4.0
328.0,30.12
329.0,-0.08999999999999986
332.0,-6.239999999999998
335.0,48.0
339.0,189.0
340.0,90.0
341.0,100.01
342.0,127.19
349.0,5.799999999999997
352.0,1.1999999999999993
353.0,85.0
355.0,0.15000000000000002
365.0,23.23
368.0,50.010000000000005
376.0,4.91
381.0,16.01
382.0,129.49
384.0,24.200000000000003
385.0,91.96
387.0,-70.0
399.0,4.900000000000006
402.0,0.9899999999999984
406.0,256.5
407.0,4.0
422.0,80.00999999999999
423.0,74.0
426.0,17.95
430.0,16.41
435.0,28.05
445.0,144.35
446.0,13.989999999999998
447.0,10.5
449.0,17.76
457.0,104.94999999999999
470.0,1.0899999999999999
473.0,6.989999999999998
483.0,64.5
486.0,27.0
488.0,2.2600000000000016
489.0,45.5
490.0,48.1
494.0,95.0
497.0,-0.010000000000001563
501.0,124.35
503.0,61.0
505.0,25.75
506.0,29.0
509.0,3.0500000000000007
510.0,20.05
512.0,97.49000000000001
522.0,0.00999999999999801
534.0,64.95
538.0,1.0100000000000016
544.0,5.49
548.0,46.4
550.0,17.989999999999995
551.0,7.380000000000003
561.0,478.0
563.0,60.0
564.0,39.489999999999995
570.0,15.989999999999995
573.0,274.88
586.0,40.0
588.0,30.0
591.0,1.3000000000000007
593.0,25.0
596.0,8.469999999999999
604.0,0.0
608.0,165.0
610.0,218.0
613.0,72.5
616.0,89.0
617.0,-3.6000000000000014
618.0,72.26
620.0,27.01
622.0,88.0
627.0,128.9899
628.0,97.88
632.0,15.5
636.0,19.989999999999995
638.0,162.0
639.0,127.0
642.0,118.8
643.0,56.31
648.0,42.4
650.0,34.99000000000001
660.0,73.31
661.0,51.0
669.0,6.700000000000003
678.0,2.1900000000000013
682.0,-6.0
686.0,60.0
690.0,29.310000000000002
695.0,1.4000000000000057
698.0,157.5
700.0,2.6299999999999955
703.0,87.01
704.0,39.010000000000005
709.0,106.75
713.0,40.0
715.0,2.3999999999999986
716.0,31.99000000000001
717.0,5.209999999999999
718.0,6.989999999999995
729.0,-1.9899999999999984
730.0,2.5
735.0,85.09
740.0,-10.010000000000005
743.0,-0.7899999999999991
749.0,15.010000000000002
750.0,86.0
751.0,126.5
759.0,12.000000000000004
769.0,44.7
773.0,38.010000000000005
774.0,7.0
777.0,17.49
782.0,69.99000000000001
784.0,94.0
793.0,-7.049999999999997
794.0,50.0
797.0,21.310000000000002
800.0,15.079999999999984
803.0,6.949999999999999
807.0,8.8
812.0,14.0
814.0,100.88
817.0,48.0
819.0,2.0
820.0,-4.850000000000001
824.0,170.0
825.0,24.990000000000002
827.0,122.0
836.0,66.7
838.0,2.49
839.0,3.490000000000002
843.0,101.39
845.0,20.509999999999998
852.0,31.0
853.0,1.5
855.0,74.91000000000001
857.0,10.0
861.0,135.7
862.0,15.789999999999992
875.0,1.6
877.0,158.3
880.0,31.0
883.0,159.49
886.0,18.000000000000004
891.0,140.99
898.0,57.730000000000004
900.0,3.0
906.0,63.6
907.0,68.73
913.0,9.950000000000003
914.0,3.5
915.0,84.6
916.0,90.0
920.0,127.0
923.0,65.01
924.0,253.19
931.0,2.49
939.0,30.0
943.0,0.0
948.0,55.0
950.0,-0.2
952.0,41.7
965.0,2.0
973.0,4.989999999999995
981.0,16.99
983.0,-84.0
985.0,96.0
991.0,74.01
992.0,35.2
993.0,19.5
998.0,3.15
1000.0,149.25
1001.0,167.695
1003.0,0.0
1005.0,12.0
1006.0,3.75
1007.0,44.5
1009.0,75.0
1010.0,32.0
1011.0,100.35
1013.0,119.51
1014.0,99.52
1015.0,-15.780000000000001
1027.0,289.77
1029.0,72.75
1030.0,23.5
1036.0,0.85
1041.0,4.100000000000001
1043.0,19.879999999999995
1044.0,19.799999999999997
1045.0,76.5
1052.0,0.03999999999999998
1054.0,23.79
1060.0,0.64
1062.0,75.25
1068.0,0.0
1071.0,33.67
1072.0,86.55
1075.0,31.79
1083.0,-0.21169498926531102
1084.0,18.25
1085.0,-44.05
1091.0,7.010000000000005
1092.0,89.85
1094.0,198.5
1095.0,40.0
1096.0,2.5
1100.0,24.45
1102.0,87.9
1110.0,18.0
1116.0,104.85
1118.0,44.0
1119.0,200.04000000000002
1123.0,52.0
1127.0,9.75
1129.0,0.5
1139.0,10.990000000000002
1142.0,88.01
1146.0,40.85
1151.0,-0.990000000000002
1155.0,47.800000000000004
1160.0,6.119999999999999
1161.0,66.96000000000001
1162.0,72.99
1170.0,0.06999999999999999
1173.0,8.400000000000006
1175.0,26.900000000000006
1180.0,98.88
1183.0,84.1
1186.0,50.0
1187.0,-15.099999999999994
1190.0,368.0
1196.0,12.5
1205.0,8.5
1209.0,155.0
1210.0,25.0
1211.0,0.13999999999999999
1212.0,22.71
1215.0,57.865
1216.0,0.30000000000000004
1225.0,78.0
1234.0,0.5
1236.0,-0.12
1238.0,4.11
1240.0,14.0
1241.0,104.0
1243.0,53.989999999999995
1244.0,1.65
1251.0,122.01
1253.0,28.299000000000003
1254.0,54.6944444
1256.0,0.10000000000000003
1257.0,0.04000000000000001
1261.0,14.989999999999995
1266.0,24.95
1267.0,103.86
1269.0,78.0
1270.0,149.9
1271.0,113.0
1275.0,65.99
1279.0,29.74000000000001
1280.0,1.25
1287.0,48.638999999999996
1288.0,0.0
1289.0,36.010000000000005
1290.0,121.65
1299.0,24.7
1302.0,69.5
1308.0,48.0
1315.0,99.78
1316.0,93.45
1319.0,9.150000000000006
1320.0,6.010000000000002
1321.0,-3.0
1324.0,1.3049
1325.0,5.879999999999999
1326.0,38.5
1328.0,125.0
1330.0,2.5
1334.0,2.75
1335.0,1.98
1338.0,32.916
1340.0,-14.81
1345.0,1.75
1349.0,22.9
1350.0,12.489999999999998
1351.0,3.53
1353.0,42.5
1360.0,1.27
1361.0,-7.0
1362.0,70.83
1369.0,100.58
1370.0,-1.0
1374.0,0.3999999999999999
1376.0,17.9699999998
1378.0,0.4800000000000004
1379.0,86.2
1385.0,17.916
1386.0,97.01
1387.0,13.716000000000001
1388.0,20.710000000000004
1389.0,4.389999999999999
1392.0,142.78
1394.0,80.75
1396.0,0.1401
1397.0,19.915574096146205
1398.0,28.88
1401.0,114.92
1402.0,0.3999999999999986
1403.0,-0.020000000000000018
1407.0,0.07999999999999996
1416.0,5.0
1417.0,111.97999999999999
1420.0,5.009999999999998
1422.0,499.8
1424.0,49.52
1425.0,-0.04999999999999999
1426.0,66.88
1430.0,67.87100000000001
1435.0,3.710000000000001
1436.0,15.75
1439.0,65.95
1440.0,49.75
1443.0,87.5
1446.0,54.01
1447.0,49.5
1448.0,5.5
1451.0,-1.5
1454.0,48.95
1456.0,0.3555
1458.0,29.0
1462.0,95.99
1463.0,107.75
1464.0,90.95
1467.0,17.25
1469.0,9.89
1473.0,11.7
1474.0,44.89
1475.0,85.75
1476.0,83.00999999999999
1479.0,1.0
1480.0,66.84
1482.0,74.1944444
1489.0,21.089999999999996
1490.0,21.25
1495.0,8.010000000000002
1502.0,76.95
1504.0,22.710000000000004
1507.0,99.87
1509.0,0.030000000000000027
1510.0,3.49
1512.0,-0.239
1513.0,1.990000000000002
1514.0,75.0
1516.0,28.2
1517.0,22.0
1519.0,0.64
1520.0,79.78999999999999
1521.0,17.61
1522.0,6.825
1523.0,5.0
1524.0,1.1600000000000001
1527.0,5.98
1532.0,140.0
1533.0,118.2
1535.0,1.0
1537.0,1.95
1539.0,-0.19999999999999998
1546.0,49.4
1548.0,23.37
1552.0,-1.4899999999999984
1555.0,0.07677777999999999
1557.0,93.1944444
1558.0,24.925
1561.0,56.91000000000001
1564.0,-2.789999999999999
1565.0,0.37
1566.0,13.0
1575.0,69.33
1580.0,76.85000000000001
1581.0,0.38
1585.0,24.879900006181
1586.0,25.91
1587.0,6.0
1588.0,98.01
1589.0,23.925
1590.0,1.9
1592.0,21.67
1594.0,58.95
1605.0,88.6
1610.0,0.22999999999999998
1611.0,41.0
1613.0,46.9
1614.0,2.1000000000000014
1615.0,339.645
1617.0,0.04999999999999993
1618.0,-1.5199999999999996
1622.0,3.5
1623.0,119.5
1624.0,16.37
1625.0,24.615
1626.0,13.729999999999997
1630.0,17.5
1631.0,69.9
1633.0,99.66
1636.0,87.9
1638.0,0.064
1639.0,15.900000000000006
1640.0,10.64
1642.0,1.6949999999999998
1648.0,22.59
1649.0,17.509999999999998
1650.0,30.59
1651.0,47.0
1665.0,0.131
1667.0,36.120000000000005
1672.0,59.6944444
1673.0,1.9000000000000004
1676.0,41.5
1677.0,79.875
1683.0,23.6
1684.0,38.51
1689.0,100.01
1690.0,9.425
1691.0,75.01
1692.0,92.8944444
1693.0,94.01
1695.0,67.49444439999999
1696.0,24.189999999999998
1697.0,82.74
1702.0,22.830000000000002
1703.0,35.5
1704.0,16.6
1710.0,133.6
1711.0,59.99999999999999
1716.0,102.98
1719.0,5.0
1721.0,45.0
1722.0,11.75
1728.0,58.0
1735.0,100.49
1737.0,25.59
1739.0,-1.0600000000000023
1743.0,2.91
1744.0,22.990000000000002
1745.0,69.0
1749.0,70.01
1750.0,29.490000000000002
1752.0,95.45
1753.0,12.510000000000002
1757.0,0.31
1760.0,1.0899999999999999
1764.0,72.5
1765.0,9.009999999999998
1766.0,39.010000000000005
1767.0,83.685
1769.0,25.125
1770.0,84.875
1771.0,37.69
1773.0,23.26
1775.0,12.75
1776.0,30.0
1777.0,20.0
1778.0,19.915
1780.0,149.5
1781.0,82.36
1782.0,31.82
1784.0,2.46
1786.0,21.0
1788.0,6.425
1791.0,21.875
1793.0,109.01
1794.0,58.0
1796.0,26.325
1797.0,24.6
1798.0,36.0
1802.0,128.99
1803.0,59.0
1804.0,14.25
1805.0,78.6944444
1808.0,13.805000000000001
1812.0,20.5
1813.0,2.9899999999999984
1814.0,18.67
1817.0,5.400000000000006
1824.0,2.8
1825.0,22.1
1828.0,78.65
1829.0,2.9899999999999984
1830.0,60.415
1831.0,49.0
1833.0,3.89
1834.0,75.89
1836.0,87.925
1839.0,295.0
1841.0,0.95
1842.0,-0.06
1845.0,14.75
1846.0,0.09999999999999998
1848.0,66.35444439999999
1851.0,0.015000000000000013
1852.0,44.925
1853.0,39.925
1855.0,81.6944444
1857.0,83.425
1859.0,79.7
1860.0,5.4
1862.0,14.5
1870.0,128.3
1872.0,91.84
1874.0,28.925
1875.0,0.5
1878.0,60.0
1880.0,11.675
1881.0,73.5
1884.0,97.99000000000001
1886.0,449.0
1889.0,17.990000000000002
1890.0,19.87
1891.0,29.59
1898.0,12.989999999999998
1901.0,11.799999999999999
1902.0,13.2
1903.0,-0.15000000000000002
1904.0,25.7
1905.0,127.6944444
1908.0,23.5
1912.0,71.9
1915.0,-50.099999999999994
1932.0,12.040000000000001
1934.0,5.35
1936.0,2.0
1937.0,2.0
1941.0,55.0
1942.0,59.980000000000004
1943.0,0.9699999999999989
1944.0,29.12
1946.0,48.25
1951.0,79.0
1961.0,81.0
1963.0,22.59
1965.0,-13.0
1966.0,95.01
1967.0,50.33
1970.0,73.0
1979.0,65.0
1981.0,-4.0
1987.0,79.0
1991.0,66.0
1995.0,-10.399999999999999
2000.0,119.6
2006.0,112.5
2008.0,24.84
2011.0,3.0
2013.0,17.0
2015.0,57.0
2016.0,89.62
2017.0,33.80000000000001
2023.0,72.95
2028.0,88.4
2031.0,7.205
2036.0,93.68
2037.0,25.0
2039.0,101.89
2041.0,13.009999999999998
2042.0,75.0
2043.0,20.725
2044.0,0.5499999999999999
2045.0,137.17000000000002
2047.0,5.41
2050.0,15.97
2054.0,5.65
2055.0,64.88
2058.0,-36.75
2061.0,60.88
2065.0,-3.9000000000000057
2067.0,78.29
2068.0,84.50666
2069.0,23.55
2070.0,31.88
2076.0,58.9
2079.0,37.85
2080.0,74.10000000000001
2086.0,47.0
2088.0,19.869999999999997
2094.0,104.85
2097.0,106.75
2099.0,89.79
2102.0,123.37
2103.0,44.88
2106.0,5.65
2108.0,69.0
2110.0,5.4
2111.0,99.9
2112.0,21.0
2113.0,34.580000000000005
2125.0,20.69
2126.0,68.99
2127.0,24.912
2128.0,21.66
2129.0,5.495
2135.0,26.17
2136.0,69.53999999999999
2139.0,69.9
2140.0,1200.0
2141.0,14.13
2142.0,124.53
2149.0,25.48
2150.0,7.5
2151.0,0.48
2153.0,6.15
2154.0,0.64
2156.0,25.98
2158.0,68.8
2160.0,66.95
2161.0,0.4
2163.0,3.299999999999997
2168.0,22.529999999999998
2172.0,99.57
2173.0,1.85
2175.0,49.5
2177.0,51.5
2182.0,142.01
2184.0,14.83
2188.0,7.1
2190.0,15.0
2191.0,51.0
2193.0,5.919999999999995
2194.0,4.140000000000001
2196.0,65.0
2200.0,79.92
2202.0,13.5
2205.0,8.600000000000001
2207.0,-0.12
2209.0,172.1
2210.0,71.42
2211.0,-4.010000000000002
2212.0,124.1
2213.0,14.990000000000002
2216.0,-0.06
2220.0,18.9
2221.0,84.78999999999999
2222.0,57.78
2223.0,94.6
2224.0,20.099999999999994
2227.0,99.6
2228.0,56.9
2230.0,-0.27000000000000013
2231.0,5.449999999999999
2233.0,66.68444439999999
2235.0,23.5
2236.0,29.0
2237.0,38.0
2238.0,71.555
2241.0,19.080000000000002
2245.0,31.52
2248.0,59.89
2249.0,8.5
2250.0,0.3000000000000007
2253.0,85.5
2257.0,50.0
2259.0,1.75
2261.0,163.7
2263.0,79.16
2268.0,40.010000000000005
2275.0,2.0
2276.0,22.0
2279.0,-5.0
2280.0,100.765
2281.0,35.01
2285.0,34.725
2286.0,65.12
2287.0,19.125
2289.0,4.625
2290.0,108.65
2291.0,5.84
2292.0,36.7
2294.0,50.0
2297.0,48.9
2302.0,26.725
2303.0,97.0
2306.0,336.0
2308.0,67.59
2309.0,0.6499999999999999
2310.0,379.9
2311.0,176.8
2313.0,18.75
2314.0,25.549999999999997
2315.0,6.3100000000000005
2317.0,16.79
2320.0,3.49
2321.0,14.49
2325.0,234.0
2326.0,14.6
2327.0,67.9
2328.0,19.28
2329.0,447.5
2333.0,8.5
2336.0,138.14
2338.0,1497.5
2339.0,5.59
2340.0,19.88
2342.0,24.79
2343.0,69.9
2347.0,81.53
2348.0,60.45
2350.0,13.490000000000002
2351.0,119.87
2353.0,32.0
2354.0,62.894999999999996
2358.0,2.0
2363.0,1.5556
2366.0,16.019999999999996
2367.0,102.0
2373.0,149.59
2374.0,4.53
2376.0,77.85000000000001
2377.0,47.85
2378.0,4.6000000000000005
2379.0,83.84
2381.0,15.5
2382.0,106.5
2386.0,72.75
2388.0,5.35
2389.0,119.6
2390.0,26.5
2392.0,49.39
2394.0,17.75
2396.0,39.0
2397.0,77.6
2398.0,4.11
2402.0,0.49
2404.0,13.78
2405.0,34.91
2406.0,154.49
2407.0,5.8
2408.0,139.91
2409.0,5.010000000000002
2410.0,-3.0
2414.0,89.47999999999999
2416.0,113.94
2417.0,108.95
2420.0,0.6
2421.0,54.33
2423.0,47.0
2424.0,324.9
2426.0,206.0
2429.0,19.44
2430.0,87.2
2435.0,25.665999999999997
2438.0,21.5
2440.0,98.99
2441.0,0.42999999999999994
2443.0,16.775
2444.0,99.5
2445.0,0.3545
2447.0,18.79
2450.0,117.99000000000001
2452.0,128.0
2457.0,71.84
2458.0,124.39
2462.0,24.68
2464.0,104.0
2466.0,0.06999999999999999
2469.0,26.1
2471.0,12.69
2473.0,144.64
2474.0,2.25
2475.0,44.5
2476.0,26.580000000000002
2478.0,2.15
2480.0,103.85
2481.0,99.77000000000001
2482.0,0.09899999999999998
2483.0,42.14
2484.0,450.0
2486.0,20.66
2488.0,92.0
2489.0,22.35
2490.0,4.669
2493.0,-0.75
2498.0,15.449000000000005
2499.0,114.0
2501.0,59.379999999999995
2502.0,64.0
2503.0,63.629999999999995
2504.0,4.85
2505.0,8.52
2506.0,-4.0
2513.0,-5.77
2522.0,61.209999999999994
2523.0,135.0
2524.0,62.0944444
2528.0,145.86
2529.0,28.23
2531.0,5.950000000000003
2534.0,124.7
2535.0,0.6
2537.0,0.10000000000000142
2539.0,79.94399999999999
2540.0,118.5
2541.0,15.000000000000004
2542.0,88.0
2544.0,29.0
2546.0,20.42
2548.0,30.0
2550.0,152.0
2553.0,122.14
2556.0,1.75
2557.0,44.31
2558.0,109.0
2565.0,102.87
2568.0,72.32000000000001
2569.0,-10.11
2570.0,48.480000000000004
2572.0,131.0
2575.0,3.65
2577.0,123.5
2579.0,2.91
2580.0,68.23
2581.0,9.6
2582.0,23.95
2584.0,142.49
2586.0,22.73
2587.0,27.29
2588.0,0.5
2589.0,11.9
2591.0,22.49
2592.0,18.75
2593.0,2.22
2595.0,23.88
2598.0,0.7
2599.0,122.24000000000001
2603.0,0.44
2607.0,1.0899999999999999
2609.0,90.5
2612.0,1.1999999999999993
2614.0,49.8
2616.0,185.0
2619.0,239.83
2621.0,0.4
2624.0,63.9
2626.0,0.6859999999999999
2631.0,-9.899999999999999
2632.0,44.0
2633.0,46.49
2634.0,124.5
2635.0,60.349999999999994
2636.0,86.24
2637.0,96.0
2639.0,86.0
2640.0,0.277
2641.0,77.0
2645.0,15.0
2647.0,47.7
2648.0,29.1
2652.0,71.9
2653.0,40.4
2654.0,119.88
2659.0,10.34
2660.0,0.3500000000000001
2661.0,86.29
2668.0,3.57
2669.0,50.5
2670.0,0.44
2671.0,0.43
2672.0,80.05000000000001
2673.0,27.1
2674.0,96.53999999999999
2677.0,5.800000000000001
2679.0,69.6944444
2681.0,817.0
2683.0,-4.0
2684.0,68.98
2686.0,39.01
2688.0,124.85000000000001
2689.0,79.85000000000001
2695.0,9.38
2698.0,1.1
2699.0,6.690000000000001
2702.0,3.01
2707.0,81.01
2713.0,90.9
2714.0,23.88
2715.0,109.09
2719.0,18.0
2720.0,-0.06
2721.0,48.010000000000005
2724.0,68.65
2726.0,112.74
2728.0,115.81
2729.0,1.9
2730.0,30.0
2733.0,94.85
2735.0,129.806
2738.0,19.34
2743.0,-28.9899901
2744.0,18.59
2745.0,6.5
2746.0,0.19999999999999998
2749.0,23.0
2750.0,0.6
2752.0,18.6
2753.0,50.32
2758.0,13.58
2760.0,6.21
2761.0,0.43999999999999995
2762.0,63.9
2766.0,-0.09999999999999998
2767.0,98.01
2768.0,0.45
2769.0,4.04887232271248
2770.0,29.6
2771.0,15.799999999999999
2772.0,21.639999999999997
2773.0,70.95
2774.0,66.5
2776.0,50.550000000000004
2777.0,0.17000000000000004
2778.0,125.0
2780.0,9.950000000000003
2781.0,73.0
2782.0,21.990000000000002
2785.0,21.845
2787.0,20.865
2788.0,5.665
2789.0,4.788259821486742
2790.0,63.269999999999996
2795.0,88.7
2801.0,0.14999999999999997
2805.0,72.019
2806.0,108.69
2808.0,-0.12
2816.0,1.9100000000000001
2817.0,10.0
2819.0,22.0
2820.0,54.989999999999995
2824.0,140.63
2825.0,109.7
2826.0,-2.75
2829.0,19.0
2831.0,-1.0
2832.0,142.54
2833.0,49.8
2834.0,143.79
2835.0,6.989999999999998
2845.0,24.73
2848.0,71.865
2850.0,46.59
2852.0,2.0
2853.0,124.82000000000001
2855.0,20.799999999999997
2856.0,26.9
2860.0,91.745
2862.0,24.2
2863.0,96.5
2864.0,1.0
2867.0,0.15000000000000002
2870.0,1.5100000000000016
2871.0,25.0
2872.0,0.15000000000000002
2873.0,122.6
2875.0,5.5200000000000005
2876.0,105.05
2877.0,2.57
2878.0,6.25
2879.0,21.0
2880.0,-2.0100000000000016
2881.0,2.519
2883.0,99.55
2887.0,10.0
2888.0,99.48
2890.0,597.0
2892.0,133.0
2895.0,72.0
2904.0,8.689999999999998
2905.0,66.0
2906.0,40.0
2907.0,66.72999999999999
2911.0,138.5
2913.0,69.27
2914.0,48.9
2915.0,106.01
2916.0,71.85
2917.0,-0.12
2921.0,119.34
2924.0,145.0
2927.0,4.949999999999999
2929.0,4.6
2930.0,20.990000000000002
2932.0,41.980000000000004
2934.0,9.200000000000003
2936.0,104.60000000000001
2937.0,21.869999999999997
2939.0,62.876900000000006
2942.0,37.05
2944.0,13.41
2946.0,16.36
2947.0,13.7
2948.0,88.95
2949.0,11.12
2950.0,71.1
2953.0,149.0
2956.0,27.6
2959.0,26.92
2961.0,16.85
2963.0,-1.8000000000000007
2964.0,358.5
2965.0,28.3
2966.0,0.0
2968.0,1.0
2969.0,87.48
2970.0,6.280000000000001
2971.0,23.0
2975.0,27.0751
2976.0,134.56
2978.0,15.0
2979.0,96.09
2980.0,118.82999999999998
2981.0,83.0
2982.0,12.15
2984.0,9.95
2986.0,18.99
2989.0,62.365100000000005
2990.0,60.42
2994.0,26.84
2995.0,0.8500000000000001
2996.0,124.34
2997.0,54.9
2998.0,-0.30999999999999983
2999.0,16.08
3000.0,6.75
3001.0,48.96000000000001
3002.0,-0.09999999999999998
3003.0,25.189999999999998
3004.0,5.0
3007.0,15.0
3008.0,3.5
3009.0,-31.0
3010.0,23.95
3011.0,644.0
3013.0,0.08999999999999997
3015.0,123.75
3018.0,4.09
3020.0,4.5
